repo,run,era,start_utc,end_utc,minutes,attribution,min_a,min_b,min_c,min_d,min_e,min_f,attended_frac,top_reason,evidence
khala,20260924T231144Z-2563251,runlog,2026-09-24T23:36Z,2026-09-25T00:22Z,46.3,c,14,0,21,0,0,11,0.994,Executor active on this repo while dispatchable work sat undispatched (stranded),"labels at start: human-review=10, parked=10, paused=1, rework=1, todo=10 | human-review tickets (age h): #163(0) #144(0) #166(0) #165(0) #138(0) | executor-active-min=2 agent-active-min=1 human-msgs-min=0 | last progress: gh:unlabeled:agent:in-progress by its-applekid #163 @2026-09-24T23:36Z | next progress: exec:control by executor # @2026-09-25T00:22Z"
khala,20260925T042508Z-193656,runlog,2026-09-25T04:41Z,2026-09-25T05:35Z,53.8,f,0,0,0,0,0,54,1.004,agents working (no output yet),"labels at start: parked=11, paused=1, todo=79 | executor-active-min=3 agent-active-min=54 human-msgs-min=0 | last progress: tel:dispatch by daemon #203 @2026-09-25T04:41Z | next progress: wake:ticket.branch.push by agent/wake #200 @2026-09-25T05:35Z"
khala,20260925T042508Z-193656,runlog,2026-09-25T05:56Z,2026-09-25T06:41Z,44.2,f,0,0,0,0,0,45,1.017,agents working (no output yet),"labels at start: in-progress=3, parked=11, paused=1, todo=74 | executor-active-min=3 agent-active-min=45 human-msgs-min=0 | last progress: comment by its-applekid #194 @2026-09-25T05:56Z | next progress: wake:ticket.branch.push by agent/wake #183 @2026-09-25T06:41Z"
khala,20260925T042508Z-193656,runlog,2026-09-25T08:59Z,2026-09-25T09:28Z,28.6,f,0,0,0,0,0,29,1.015,agents working (no output yet),"labels at start: human-review=7, in-progress=1, parked=11, paused=1, rework=1, todo=60 | human-review tickets (age h): #244(0) #245(0) #243(0) #207(0) #256(0) | executor-active-min=0 agent-active-min=4 human-msgs-min=0 | last progress: wake:ticket.pr.ready_for_review by agent/wake #244 @2026-09-25T08:59Z | next progress: tel:dispatch by daemon #195 @2026-09-25T09:28Z"
khala,20260925T042508Z-193656,runlog,2026-09-25T09:31Z,2026-09-25T12:08Z,157.4,f,0,0,0,0,0,157,0.623,agents working (no output yet),"wake ticket.agent.attention.codex-usage-limit ticket 201 (2026-09-25T12:06Z->2026-09-25T12:07Z) | labels at start: human-review=8, in-progress=1, parked=11, paused=1, todo=60 | human-review tickets (age h): #195(0) #244(1) #245(1) #243(1) #207(1) | executor-active-min=0 agent-active-min=22 human-msgs-min=1 | last progress: gh:unlabeled:agent:rework by its-applekid #195 @2026-09-25T09:31Z | next progress: tel:dispatch by daemon #201 @2026-09-25T12:08Z"
khala,20260925T042508Z-193656,runlog,2026-09-25T12:08Z,2026-09-25T21:59Z,590.2,b,0,573,6,0,0,12,0.142,waiting on Executor [fresh (<24h)]: human-review+paused,"wake ticket.agent.attention.codex-usage-limit ticket 201 (2026-09-25T12:21Z->2026-09-25T18:21Z) | wake ticket.agent.attention.codex-usage-limit ticket 201 (2026-09-25T12:36Z->2026-09-25T18:36Z) | labels at start: human-review=8, in-progress=1, parked=11, paused=1, todo=60 | human-review tickets (age h): #195(3) #244(3) #245(3) #243(3) #207(3) | executor-active-min=1 agent-active-min=2 human-msgs-min=0 | last progress: tel:dispatch by daemon #201 @2026-09-25T12:08Z | next progress: comment by its-everdred #201 @2026-09-25T21:59Z"
khala,20260925T042508Z-193656,runlog,2026-09-25T22:59Z,2026-09-25T23:29Z,30.1,b,0,14,5,0,0,11,0.995,waiting on Executor [fresh (<24h)]: error+human-review+paused,"wake system.fleet.capacity.starved @2026-09-25T22:29Z, no resolution before boot end 2026-09-26T05:20Z (2026-09-25T22:29Z->2026-09-26T05:20Z) | labels at start: error=18, human-review=3, in-progress=1, parked=11, paused=1, todo=45 | human-review tickets (age h): #243(0) #244(0) #245(1) | executor-active-min=0 agent-active-min=1 human-msgs-min=0 | last progress: gh:unlabeled:agent:in-progress by its-applekid #212 @2026-09-25T22:59Z | next progress: exec:control by executor # @2026-09-25T23:29Z"
khala,20260925T042508Z-193656,runlog,2026-09-26T02:13Z,2026-09-26T02:36Z,23.8,f,0,0,0,0,0,23,0.967,agents working (no output yet),"wake system.fleet.capacity.starved @2026-09-25T22:29Z, no resolution before boot end 2026-09-26T05:20Z (2026-09-25T22:29Z->2026-09-26T05:20Z) | Executor transcript ""You've hit your session limit"" 2026-09-26T02:01Z (reset 2026-09-26T03:40Z) | labels at start: human-review=1, in-progress=11, parked=13, rework=3, todo=30 | human-review tickets (age h): #255(0) | executor-active-min=4 agent-active-min=23 human-msgs-min=0 | last progress: wake:ticket.pr.opened by agent/wake #298 @2026-09-26T02:13Z | next progress: wake:ticket.branch.push by agent/wake #298 @2026-09-26T02:36Z"
khala,20260925T042508Z-193656,runlog,2026-09-26T02:42Z,2026-09-26T03:43Z,60.9,d,0,0,0,49,0,12,1.001,Executor session limit (Claude Code),"wake system.fleet.capacity.starved @2026-09-25T22:29Z, no resolution before boot end 2026-09-26T05:20Z (2026-09-25T22:29Z->2026-09-26T05:20Z) | Executor transcript ""You've hit your session limit"" 2026-09-26T02:01Z (reset 2026-09-26T03:40Z) | labels at start: human-review=1, in-progress=11, parked=13, rework=3, todo=30 | human-review tickets (age h): #255(1) | executor-active-min=9 agent-active-min=2 human-msgs-min=1 | last progress: tel:dispatch by daemon #298 @2026-09-26T02:42Z | next progress: gh:labeled:agent:in-progress by its-applekid #185 @2026-09-26T03:43Z"
khala,20260926T055641Z-1318024,runlog,2026-09-26T07:14Z,2026-09-26T08:42Z,88.3,d,0,0,0,65,0,23,0.996,Executor session limit (Claude Code),"wake ticket.agent.attention.paused-usage_limit_exhausted ticket 48 (2026-09-26T07:15Z->2026-09-26T07:16Z) | wake ticket.agent.attention.paused-usage_limit_exhausted ticket 215 (2026-09-26T07:15Z->2026-09-26T07:16Z) | Executor transcript ""You've hit your session limit"" 2026-09-26T07:15Z (reset 2026-09-26T08:40Z) | labels at start: ci-wait=3, human-review=1, in-progress=3, parked=15, rework=3, todo=11 | human-review tickets (age h): #231(1) | executor-active-min=12 agent-active-min=8 human-msgs-min=1 | last progress: comment by its-everdred #48 @2026-09-26T07:14Z | next progress: comment by its-applekid #374 @2026-09-26T08:42Z"
private-multisig (private),private-run-1,runlog,2026-09-15T01:32Z,2026-09-15T01:58Z,26.4,f,0,0,0,0,0,26,0.985,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T03:39Z,2026-09-15T05:02Z,83.0,f,0,0,0,0,0,83,1.0,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T05:21Z,2026-09-15T05:42Z,21.2,f,0,4,6,0,0,11,0.993,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T06:49Z,2026-09-15T07:17Z,28.1,f,0,0,0,0,0,28,0.996,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T07:22Z,2026-09-15T10:53Z,211.2,f,0,45,5,0,0,161,0.999,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T12:51Z,2026-09-15T13:11Z,20.4,f,0,0,0,0,0,20,0.98,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T13:11Z,2026-09-15T13:29Z,17.2,f,0,0,0,0,0,18,1.045,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T13:37Z,2026-09-15T13:53Z,16.2,f,0,0,0,0,0,16,0.987,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T13:53Z,2026-09-15T14:20Z,26.4,f,0,0,0,0,0,27,1.023,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T14:33Z,2026-09-15T15:19Z,46.2,f,0,0,0,0,0,46,0.997,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T15:26Z,2026-09-15T15:48Z,21.9,f,0,0,0,0,0,22,1.006,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T15:48Z,2026-09-15T16:10Z,21.7,f,0,0,0,0,0,22,1.016,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T16:10Z,2026-09-15T16:28Z,18.8,f,0,0,0,0,0,18,0.956,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T16:53Z,2026-09-15T17:18Z,25.6,f,0,0,0,0,0,25,0.975,agents working,private — omitted
private-multisig (private),private-run-2,runlog,2026-09-15T17:19Z,2026-09-15T17:38Z,19.8,f,0,0,0,0,0,19,0.962,agents working,private — omitted
private-multisig (private),private-run-3,runlog,2026-09-16T15:16Z,2026-09-22T15:42Z,8665.8,e,0,0,0,2,8664,0,0.524,no work queued,private — omitted
